Problem,Planner,Dom,Time,Steps,Comp,Stage,cc5Rad,maxEigCentr,cc18Periph,cc47Rad,cc43Rad,cc27M,cc34Cent,cc1Periph,cc13M,cc18Cent,cc33N,cc14N,cc35N,cc22Dens,cc44N,cc14Rad,cc2Rad,cc43MaxEcc,cc12Cent,cc22Rad,cc40Dens,cc39Cent,cc7Dens,cc27Cent,cc38Dens,cc11M,cc9Diam,cc11Cent,cc2Periph,cc33Periph,cc1MaxEcc,trans,cc31Diam,cc34MaxEcc,cc6Periph,cc1Diam,cc28Diam,cc31MaxEcc,cc13MaxEcc,cc7M,cc11N,cc43Periph,cc30MaxEcc,cc41Rad,cc31Rad,cc40M,cc9MaxEcc,cc18Diam,cc6MaxEcc,cc28Cent,cc43Cent,cc3M,cc22Diam,cc25MaxEcc,cc33Dens,cc34M,cc29M,cc35M,cc40Periph,cc47MaxEcc,cc29Dens,cc44Dens,cc9M,cc0Dens,cc0M,cc29Diam,cc14Dens,cc12N,cc47Dens,cc2MaxEcc,cc1M,cc5Dens,cc28Rad,cc26Rad,cc38M,cc40MaxEcc,cc39Diam,cc33Rad,cc0MaxEcc,cc3Periph,cc35Cent,cc29MaxEcc,cc12M,cc5MaxEcc,cc1Cent,cc28M,isolated,edgeCover,cc27MaxEcc,cc27Rad,maxLoadCentr,cc29Rad,cc31Periph,cc35Diam,cc41N,cc12MaxEcc,cc35Dens,cc13Periph,cc40Cent,cc47M,cc0Cent,cc26Periph,cc14M,cc7MaxEcc,cc9Rad,cc3Cent,cc4Dens,cc26Cent,cc12Dens,cc38N,cc14Periph,cc7Cent,cc28MaxEcc,cc30Periph,cc18Dens,cc26N,cc1N,cc43Diam,cc39N,cc29Cent,cc19M,cc5Cent,cc33Diam,cc38Periph,cc29Periph,cc7Rad,cc19Diam,cc2Dens,cc4Cent,cc30N,cc11Periph,cc30Cent,cc22N,cc12Periph,cc18M,cc33M,cc14MaxEcc,cc39Dens,cc25Periph,cc41Cent,cc5Periph,cc6N,cc11MaxEcc,cc0Diam,cc40Diam,cc28N,cc28Periph,cc35Rad,cc39M,ccCount,maxAvgDegConn,cc4Diam,cc13Rad,cc47Cent,cc28Dens,cc3Rad,cc0Periph,cc30Dens,cc13Cent,cc27N,cc47Periph,cc11Diam,cc12Rad,cc4N,cc9N,cc27Diam,cc6Dens,cc11Dens,size,cc40N,cc47N,cc22MaxEcc,cc25Rad,cc44MaxEcc,cc31Cent,cc2Diam,cc25M,cc7N,degAssort,cc6M,vertexCover,cc4Rad,cc18N,cc6Diam,cc25N,maxTriangles,cc0Rad,cc30Rad,cc30M,cc3Diam,cc6Cent,cc38Rad,cc14Diam,cc44M,ccMax,cc3Dens,cc27Dens,cc38MaxEcc,cc39Periph,cc13N,cc2N,cc12Diam,cc9Cent,cc26Diam,cc25Dens,cc34Dens,cc7Diam,cc39MaxEcc,cc7Periph,cc38Cent,cc43M,cc13Diam,cc2M,ccMin,cc19MaxEcc,cc19Periph,cc1Rad,cc41Periph,cc2Cent,cc5N,cc4MaxEcc,cc22M,cc19Dens,cc22Periph,cc44Diam,cc29N,cc4Periph,cc44Periph,maxCloseCentr,cc47Diam,cc35Periph,cc0N,cc41Diam,greedyCol,cc31M,avgClust,cc26M,cc14Cent,cc9Periph,cc18Rad,cc19Rad,cc34Periph,cc43Dens,cc4M,cc25Diam,cc9Dens,cc5M,cc18MaxEcc,cc43N,cc11Rad,cc30Diam,cc39Rad,cc3N,order,cc3MaxEcc,cc33MaxEcc,cc5Diam,cc27Periph,cc44Rad,cc34N,cc38Diam,cc41Dens,cc44Cent,cc26MaxEcc,cc19N,cc6Rad,cc25Cent,cc19Cent,cc13Dens,cc34Rad,cc31N,cc35MaxEcc,cc41MaxEcc,cc41M,cc22Cent,cc40Rad,cc1Dens,cc34Diam,cc31Dens,cc33Cent,cc26Dens,maxBetwCent
strips-mysty-x-25,stan,mystery,46,6,IPC1998,5,NA,0.1816134331070117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6838453469204256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.305452,1636.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,NA,NA,NA,NA,NA,NA,NA,0.0,52.0,NA,NA,0.03139677544503958,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.807692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,NA,NA,NA,NA,NA,1.0,49.529411764705884,NA,NA,NA,NA,NA,15.384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1636.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17684573065219916,NA,102.0,NA,NA,NA,NA,1303.0,2.0,NA,NA,NA,NA,NA,NA,NA,104.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7518248175182481,NA,NA,104.0,NA,32.0,NA,0.659201854849149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03191801122347243
strips-mysty-x-28,stan,mystery,64,7,IPC1998,1,NA,0.44859388764158964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333,22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,12.0,NA,NA,0.6181818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,1.0,7.0,NA,NA,NA,NA,NA,66.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5399999999999995,NA,8.0,NA,NA,NA,NA,11.0,2.0,NA,NA,NA,NA,NA,NA,NA,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7333333333333333,NA,NA,12.0,NA,4.0,NA,0.4761904761904762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6181818181818182
strips-mysty-x-28,stan,mystery,64,7,IPC1998,2,NA,0.20899273171525748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.225225,NA,NA,0.5760532150776053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,75.0,NA,NA,0.053348328797644416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.083538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.0,30.77777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528.0,NA,NA,NA,NA,NA,NA,5.0,NA,NA,0.1780407532211187,NA,146.0,NA,NA,NA,NA,284.0,NA,NA,NA,NA,NA,NA,NA,NA,111.0,NA,NA,NA,NA,NA,111.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510.0,2.0,NA,NA,NA,NA,16.216216,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39844573234984193,NA,NA,NA,NA,18.0,NA,0.31450537584309135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05333076942331587
strips-mysty-x-28,stan,mystery,64,7,IPC1998,3,NA,0.2140600643506554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7312819058423142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251089,346.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,NA,NA,NA,NA,NA,NA,NA,0.0,34.0,NA,NA,0.08336686125192314,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.54717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,NA,NA,NA,NA,NA,1.0,26.0,NA,NA,NA,NA,NA,32.075472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15039229123481943,NA,46.0,NA,NA,NA,NA,238.0,2.0,NA,NA,NA,NA,NA,NA,NA,53.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6666666666666666,NA,NA,53.0,NA,17.0,NA,0.5464836997983236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0834936524261131
strips-mysty-x-28,stan,mystery,64,7,IPC1998,4,NA,0.14938011521959102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7118466628754588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134748,1714.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,NA,NA,NA,NA,NA,NA,NA,0.0,91.0,NA,NA,0.04741303939041627,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,NA,NA,NA,NA,NA,12.0,56.48571428571429,NA,NA,NA,NA,NA,20.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1725.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22985591463372837,NA,178.0,NA,NA,NA,NA,1213.0,3.0,NA,NA,NA,NA,NA,NA,NA,160.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4900843268391974,NA,NA,160.0,NA,35.0,NA,0.443103218309656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04740960966809163
strips-mysty-x-28,stan,mystery,64,7,IPC1998,5,NA,0.1512167436706825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8267932671558049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.325609,1363.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,NA,NA,NA,NA,NA,NA,NA,0.0,49.0,NA,NA,0.04668819883480903,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.26087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,NA,NA,NA,NA,NA,1.0,50.0,NA,NA,NA,NA,NA,22.826087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1363.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40217391293273624,NA,88.0,NA,NA,NA,NA,1080.0,2.0,NA,NA,NA,NA,NA,NA,NA,92.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6946564885496184,NA,NA,92.0,NA,34.0,NA,0.7350211673309622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04675952377012022
mixed-f2-p1-u0-v0-g0-a0-n0-a0-b0-n0-f0-r2,tokenplan,elevator,0,4,IPC2000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mixed-f2-p1-u0-v0-g0-a0-n0-a0-b0-n0-f0-r2,tokenplan,elevator,0,4,IPC2000,2,NA,0.4529900326884875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4748201438848921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.227941,31.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,NA,NA,NA,NA,NA,NA,NA,0.0,11.0,NA,NA,0.34989106753812643,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.294118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,NA,NA,NA,NA,NA,2.0,6.833333333333333,NA,NA,NA,NA,NA,23.529412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07399416169564665,NA,18.0,NA,NA,NA,NA,15.0,3.0,NA,NA,NA,NA,NA,NA,NA,17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5688888888888889,NA,NA,17.0,NA,4.0,NA,0.28421052631578947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3498910675381264
mixed-f2-p1-u0-v0-g0-a0-n0-a0-b0-n0-f0-r2,tokenplan,elevator,0,4,IPC2000,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mixed-f2-p1-u0-v0-g0-a0-n0-a0-b0-n0-f0-r2,tokenplan,elevator,0,4,IPC2000,4,NA,0.44466471264744134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.430939226519337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216374,37.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,NA,NA,NA,NA,NA,NA,NA,0.0,12.0,NA,NA,0.3626754385964912,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.842105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,NA,NA,NA,NA,NA,2.0,7.25,NA,NA,NA,NA,NA,21.052632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022618957561086565,NA,20.0,NA,NA,NA,NA,17.0,3.0,NA,NA,NA,NA,NA,NA,NA,19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5785714285714286,NA,NA,19.0,NA,4.0,NA,0.2796296296296296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3633333333333334
mixed-f2-p1-u0-v0-g0-a0-n0-a0-b0-n0-f0-r2,tokenplan,elevator,0,4,IPC2000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mixed-f2-p1-u0-v0-g0-a0-n0-a0-b0-n0-f0-r3,tokenplan,elevator,10,4,IPC2000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
